Time A,Detector A,
0.3441,0.6143,
0.3443,0.6143,
0.3445,0.6143,
0.3447,0.6092,
0.3449,0.6143,
0.3451,0.6143,
0.3453,0.6143,
0.3455,0.6143,
0.3457,0.6143,
0.3458,0.6143,
0.346,0.6194,
0.3462,0.6143,
0.3464,0.6194,
0.3466,0.6143,
0.3468,0.6143,
0.347,0.6143,
0.3472,0.6143,
0.3474,0.6143,
0.3475,0.6143,
0.3477,0.6143,
0.3479,0.6143,
0.3481,0.6143,
0.3483,0.6143,
0.3485,0.6143,
0.3487,0.6143,
0.3489,0.6143,
0.3491,0.6143,
0.3493,0.6143,
0.3496,0.6143,
0.3499,0.6143,
0.3502,0.6143,
0.3504,0.6143,
0.3506,0.6143,
0.3509,0.6143,
0.3511,0.6143,
0.3513,0.6143,
0.3515,0.6143,
0.3517,0.6143,
0.3519,0.6143,
0.3521,0.6143,
0.3524,0.6143,
0.3526,0.6143,
0.3528,0.6143,
0.353,0.6143,
0.3533,0.6143,
0.3535,0.6143,
0.3537,0.6143,
0.3539,0.6194,
0.354,0.6143,
0.3542,0.6143,
0.3544,0.6143,
0.3546,0.6143,
0.3547,0.6143,
0.355,0.6143,
0.3552,0.6143,
0.3554,0.6143,
0.3556,0.6143,
0.3558,0.6143,
0.356,0.6143,
0.3562,0.6143,
0.3563,0.6143,
0.3565,0.6143,
0.3567,0.6194,
0.3569,0.6143,
0.3571,0.6143,
0.3573,0.6143,
0.3575,0.6143,
0.3577,0.6143,
0.3579,0.6194,
0.3581,0.6194,
0.3583,0.6194,
0.3584,0.6194,
0.3586,0.6194,
0.3588,0.6194,
0.359,0.6143,
0.3593,0.6143,
0.3595,0.6143,
0.3597,0.6143,
0.3599,0.6143,
0.3602,0.6143,
0.3604,0.6143,
0.3606,0.6143,
0.3608,0.6194,
0.361,0.6143,
0.3612,0.6143,
0.3614,0.6194,
0.3616,0.6143,
0.3618,0.6143,
0.362,0.6143,
0.3621,0.6143,
0.3623,0.6143,
0.3625,0.6143,
0.3627,0.6194,
0.3628,0.6194,
0.3631,0.6194,
0.3633,0.6143,
0.3634,0.6194,
0.3636,0.6194,
0.3638,0.6143,
0.364,0.6194,
